reviews.rating,reviews.text,,,,,,,,,,,,,,,,,,,
5,I bought this product for my father. He's loves it. It's very helpful,,,,,,,,,,,,,,,,,,,
5,Excellent sound and great value. Used every day by entire family.,,,,,,,,,,,,,,,,,,,
4,Overall its not bad. I like all that it offers I just wish it wasn't so finicky. You ask it a question and will say hmm i don't have the answer to that. And then ask it the same question again just slightly different it's is able to answer. None the less its a good buy.,,,,,,,,,,,,,,,,,,,
5,"Gave this to my dad for his birthday. He loves it. Can play music, keep lists, set timers, and set up my buddy which is awesome. And it only gets better.",,,,,,,,,,,,,,,,,,,
5,The echo was super easy to set up and start using. The whole family loves using the echo from playing music to getting trivia and a ton of other things.,,,,,,,,,,,,,,,,,,,
5,"Great assistant. Can handle the lights, music and questions",,,,,,,,,,,,,,,,,,,
4,"It make take a little getting use to, but it is very helpful.",,,,,,,,,,,,,,,,,,,
5,Alexa echo is a great device. It's pretty easy to use and convenient.,,,,,,,,,,,,,,,,,,,
4,easy set up there so much to do with the echo only draw back you need amazon prime to use all its features,,,,,,,,,,,,,,,,,,,
5,"Got here quick, has a great speaker, and all the features are amazing and they keep adding more!",,,,,,,,,,,,,,,,,,,
4,This is a neat home automation item. Looking forward to more integration with other home automation brand products.,,,,,,,,,,,,,,,,,,,
5,"Alexa had been entertaining for the whole family. I really like the weather app, timer and news updates. The kids love playing music on demand. They are 5 and 3. It has also been a good way to teach sharing.",,,,,,,,,,,,,,,,,,,
5,"Alexa is fun, she keeps getting smarter and smarter. Imagine Siri with music capabilities plus even more.",,,,,,,,,,,,,,,,,,,
5,Purchased as a gift for my son...He LOVES it!I may need to get one for myself.,,,,,,,,,,,,,,,,,,,
5,Love this unit! Helps me stay ahead of the game. Everyone should own one.,,,,,,,,,,,,,,,,,,,
5,This is much better than the echo. The sound is great,,,,,,,,,,,,,,,,,,,
2,Returned it in 2 days. Digital assistants have a long way to go.,,,,,,,,,,,,,,,,,,,
5,I use it everyday! I absolutely love my echo! Best Buy ever!!,,,,,,,,,,,,,,,,,,,
5,"I was very pleased with the items I ordered from Best Buy. They were well respresented online, thank you.",,,,,,,,,,,,,,,,,,,
5,"Thanks to Amazon Echo, I don't have to go through the burden of always going on my phone or computer to get little things done. From setting an alarm to playing your favorite song, Amazon Echo is one of the most promising products and best experience I've ever invested in.",,,,,,,,,,,,,,,,,,,
3,a lot of the times Alexa will come back and say I don't understand the question get very annoying,,,,,,,,,,,,,,,,,,,
4,"Solid product, great speaker, but another device to help you consume media and spend money. Alexa order me stuff!",,,,,,,,,,,,,,,,,,,
4,Really fun and informative. Questions are sometimes confusing to the device and it answers bizarrely.,,,,,,,,,,,,,,,,,,,
5,Love this thing. Carry Alexa from room to room. Was a little tricky setting her up but I have teens who figured it out. Haven't had it that long and there is plenty of things you can use it for like calender and shopping list. The more you use it the more it does. It is a learning process but so glad I got it.,,,,,,,,,,,,,,,,,,,
4,I purchased this as a gift. It was just what he expected. He is still learning all about it.,,,,,,,,,,,,,,,,,,,
5,Love to listen to music based on artistGreat to have on patio also,,,,,,,,,,,,,,,,,,,
5,I bought the echo to use in my kitchen because it doesn't take up much space. Wasn't sure how we would like it but it has been great.Anytime someone goes in the kitchen they have it on. Ther is always music playing.The sound is really good also. There is so many things that Alexa can do but we haven't even tried yet. She tells us the weather every day. You can also time more than one thing when you are cooking and that is really great. We are very happy with our purchase.,,,,,,,,,,,,,,,,,,,
5,My Alexa is so awesome. While cleaning the house it's so easy just to say Alexa play Without having to stop and search for the song in your playlist or choose and pick which songs you want. My housework can get done so much quicker now and is much more enjoyable.,,,,,,,,,,,,,,,,,,,
5,The product worked just as it was advertised meeting all my expectations,,,,,,,,,,,,,,,,,,,
5,I love it. Quick for information and have started converting components in the house to smart home setup.,,,,,,,,,,,,,,,,,,,
5,The Echo is plenty loud for our needs and performs as expected.,,,,,,,,,,,,,,,,,,,
5,This is so fun and easy to use. Alexa knows everything! So crazy!,,,,,,,,,,,,,,,,,,,
5,Hope to use it a lot in the future. I like all the apps and music. Hard to connect with other household devices,,,,,,,,,,,,,,,,,,,
4,I am enjoying My Echo. It is more helpful then I thought it would be. I am happy with my purchase.,,,,,,,,,,,,,,,,,,,
4,i can't get it to work with my home automation like Harmony Remote,,,,,,,,,,,,,,,,,,,
5,I have been enjoying using my Amazon Echo. It is very satisfying.,,,,,,,,,,,,,,,,,,,
5,"We all really like Alexa, especially when cooking you just ask her a question without having to get your phone out. Music is great to listen to also",,,,,,,,,,,,,,,,,,,
5,The Amazon echo is really amazing. It makes everything easy and friendly to use.,,,,,,,,,,,,,,,,,,,
5,"It's very useful device, so easy to deal with. The Pandora radio can play whatever I want!",,,,,,,,,,,,,,,,,,,
5,Excellent product great for information and music would highly recommend this to anyone I know 5 stars all day!!!,,,,,,,,,,,,,,,,,,,
5,"Bought her for my son and daughter, Just love Alexa",,,,,,,,,,,,,,,,,,,
5,"Smart. Rapid response, indispensable in any house in the future",,,,,,,,,,,,,,,,,,,
5,Our daughter and her friend purchased the Echo and I loved it.... my husband bought me one for my birthday and I love it....,,,,,,,,,,,,,,,,,,,
5,We purchased this Echo as a gift for my son - and he loves it! Setup was easy and he's having a lot of fun with it. Really makes a good gift!,,,,,,,,,,,,,,,,,,,
5,"Very user friendly, amazing and interesting; you have all the help that you can get just by talking to alexa.",,,,,,,,,,,,,,,,,,,
4,"Im still learning what the echo can do, but I'm pretty satisfied with my purchase. I like interacting with the devise and letting me know what the temperature is outside.",,,,,,,,,,,,,,,,,,,
5,I had this set up in minutes. Very easy. The sound is great. Wonderful variety of features. Love it!!!,,,,,,,,,,,,,,,,,,,
4,"Alexa is great; however, since we have a couple lamps hooked up through Vivint; we ask her to turn them on and off. No matter how clearly or different ways we say it; she often gets confused as to which lamp to turn on/off or anything at all.",,,,,,,,,,,,,,,,,,,
4,We enjoy our Amazon Echo Alexa. I like being able to just ask a question out loud and receive the answer. If you want to know what the weather is like outside you just ask and she tells you:),,,,,,,,,,,,,,,,,,,
5,Was a great Christmas present for my grand daughter she loved it,,,,,,,,,,,,,,,,,,,
4,"I can make a grocery list, request my favorite songs, turn my lights on / off all with my Amazon Echo!!!",,,,,,,,,,,,,,,,,,,
4,This product is handy and it sounds great when playing music.,,,,,,,,,,,,,,,,,,,
5,"I actually started with an Amazon Echo Dot to see how the whole thing worked without having to spend a lot of money. I was amazed at how cool and useful the Alexa system can be. We were using one Echo Dot to make lists, check the weather, set calendar appointments, set alarms, and even play rainstorm soundtracks to help sleep at night. My birthday was just a couple of weeks ago and my wife got me the Echo as the main Alexa hub in our living room. The built-in speakers sound pretty good for what they are. Definitely a huge improvement over the Dot's built-in speaker, but even the Dot has a nice sound for as small as it is. We now have 4 Echo Dots and the Echo to control all sorts of WEMO switches and outlets around the house. We already had a NEST thermostat which integrated nicely and easily. The best thing is that Alexa understands all of our different voices... even our 4 year old. He can now turn his bedroom light on by asking Alexa to do it so he doesn't have to be afraid of the dark! It really is a very cool and convenient system. My wife thought it was silly at first, but she actually loves it. It's great for playing your iHeart Radio and Pandora stations too!",,,,,,,,,,,,,,,,,,,
